filename,width,height,class,xmin,ymin,xmax,ymax
00000116.jpg,1024,1024,car,173,811,187,845
00000116.jpg,1024,1024,car,194,813,214,852
00000116.jpg,1024,1024,car,214,776,235,811
00000116.jpg,1024,1024,camping car,182,863,202,897
00000597.jpg,1024,1024,pickup,364,205,387,258
00000597.jpg,1024,1024,pickup,819,246,854,278
00000597.jpg,1024,1024,pickup,522,562,558,600
00000597.jpg,1024,1024,pickup,564,503,614,541
00000793.jpg,1024,1024,car,26,114,65,139
00000793.jpg,1024,1024,pickup,311,402,356,419
00000793.jpg,1024,1024,car,550,200,571,246
00000793.jpg,1024,1024,car,794,531,817,575
00000793.jpg,1024,1024,car,541,936,564,978
00000793.jpg,1024,1024,car,942,964,964,1013
00000793.jpg,1024,1024,pickup,476,734,495,784
00000280.jpg,1024,1024,pickup,250,887,292,906
00001241.jpg,1024,1024,tractor,323,826,358,846
00000626.jpg,1024,1024,truck,3,560,64,589
00000626.jpg,1024,1024,boat,227,547,279,584
00000626.jpg,1024,1024,car,73,696,104,741
00000564.jpg,1024,1024,pickup,28,623,66,662
00000564.jpg,1024,1024,truck,110,542,172,611
00001052.jpg,1024,1024,pickup,7,121,39,165
00000645.jpg,1024,1024,other,845,58,958,86
00000645.jpg,1024,1024,other,521,73,626,99
00000645.jpg,1024,1024,car,693,13,737,41
00000224.jpg,1024,1024,pickup,81,367,127,384
00000224.jpg,1024,1024,pickup,114,398,130,436
00000224.jpg,1024,1024,car,48,401,84,415
00000224.jpg,1024,1024,pickup,158,204,205,222
00000224.jpg,1024,1024,tractor,240,472,286,510
00000224.jpg,1024,1024,tractor,72,562,98,600
00000466.jpg,1024,1024,boat,518,133,574,174
00000466.jpg,1024,1024,boat,579,0,637,25
00001190.jpg,1024,1024,pickup,351,742,389,773
00000189.jpg,1024,1024,truck,561,240,584,299
00000189.jpg,1024,1024,van,964,736,1001,776
00000066.jpg,1024,1024,camping car,119,926,144,979
00000066.jpg,1024,1024,car,104,1000,148,1021
00001030.jpg,1024,1024,car,89,502,123,531
00001030.jpg,1024,1024,truck,65,541,200,678
00001030.jpg,1024,1024,van,242,452,286,497
00001030.jpg,1024,1024,car,337,391,380,430
00001030.jpg,1024,1024,car,392,307,429,339
00001030.jpg,1024,1024,car,502,192,542,232
00001030.jpg,1024,1024,truck,568,63,712,202
00001030.jpg,1024,1024,car,685,15,717,47
00000319.jpg,1024,1024,tractor,56,986,98,1021
00001179.jpg,1024,1024,car,823,907,848,956
00001179.jpg,1024,1024,camping car,757,862,784,943
00000352.jpg,1024,1024,pickup,60,663,111,684
00000352.jpg,1024,1024,other,51,702,97,721
00000352.jpg,1024,1024,pickup,381,282,421,295
00000352.jpg,1024,1024,truck,699,280,760,301
00001023.jpg,1024,1024,pickup,19,304,69,325
00001134.jpg,1024,1024,camping car,30,337,57,405
00000590.jpg,1024,1024,pickup,279,85,327,121
00000590.jpg,1024,1024,truck,266,187,298,245
00000590.jpg,1024,1024,car,214,579,231,621
00000755.jpg,1024,1024,truck,496,601,554,638
00000653.jpg,1024,1024,pickup,515,703,549,754
00000653.jpg,1024,1024,car,562,717,584,762
00000653.jpg,1024,1024,pickup,669,681,701,740
00000653.jpg,1024,1024,other,716,830,770,898
00000653.jpg,1024,1024,car,563,899,584,938
00000653.jpg,1024,1024,pickup,862,246,914,287
00000653.jpg,1024,1024,pickup,875,402,897,441
00000185.jpg,1024,1024,tractor,491,416,529,467
00000185.jpg,1024,1024,car,287,552,330,573
00000185.jpg,1024,1024,car,245,483,263,520
00000185.jpg,1024,1024,car,294,862,348,886
00000450.jpg,1024,1024,car,431,105,481,122
00000063.jpg,1024,1024,pickup,75,565,110,617
00000063.jpg,1024,1024,camping car,131,596,187,650
00000063.jpg,1024,1024,camping car,216,428,271,464
00000063.jpg,1024,1024,car,92,541,128,576
00000063.jpg,1024,1024,car,17,90,39,130
00000063.jpg,1024,1024,car,478,330,497,370
00000063.jpg,1024,1024,car,947,670,965,708
00000063.jpg,1024,1024,car,998,723,1024,736
00000063.jpg,1024,1024,pickup,476,558,496,604
00000063.jpg,1024,1024,car,470,960,486,998
00000574.jpg,1024,1024,pickup,559,666,598,712
00001182.jpg,1024,1024,car,453,880,490,898
00000987.jpg,1024,1024,pickup,977,41,1003,86
00000828.jpg,1024,1024,car,93,329,132,358
00000828.jpg,1024,1024,car,10,433,38,477
00000828.jpg,1024,1024,car,446,548,488,582
00000828.jpg,1024,1024,car,574,718,600,757
00000727.jpg,1024,1024,truck,811,232,902,255
00000727.jpg,1024,1024,truck,811,266,902,290
00000686.jpg,1024,1024,car,17,606,43,644
00000686.jpg,1024,1024,car,16,732,48,767
00000686.jpg,1024,1024,pickup,836,785,876,812
00000886.jpg,1024,1024,van,141,629,190,673
00000886.jpg,1024,1024,car,156,606,202,641
00000886.jpg,1024,1024,car,298,324,330,362
00000886.jpg,1024,1024,pickup,341,84,392,124
00000886.jpg,1024,1024,pickup,360,24,414,67
00000886.jpg,1024,1024,car,498,403,536,440
00000886.jpg,1024,1024,car,433,465,470,504
00000388.jpg,1024,1024,pickup,355,532,392,579
00000515.jpg,1024,1024,other,286,74,317,108
00000515.jpg,1024,1024,other,976,417,1008,460
00000515.jpg,1024,1024,other,811,827,846,870
00000239.jpg,1024,1024,pickup,864,526,913,553
00000789.jpg,1024,1024,pickup,130,434,179,455
00000789.jpg,1024,1024,car,98,461,139,480
00000789.jpg,1024,1024,pickup,483,553,500,594
00000789.jpg,1024,1024,pickup,995,433,1024,451
00000789.jpg,1024,1024,car,881,119,899,158
00000789.jpg,1024,1024,pickup,916,128,948,175
00000789.jpg,1024,1024,car,1001,110,1019,152
00000789.jpg,1024,1024,car,433,793,486,815
00000789.jpg,1024,1024,camping car,500,556,527,633
00000913.jpg,1024,1024,other,671,261,694,317
00000226.jpg,1024,1024,tractor,705,341,752,386
00000226.jpg,1024,1024,tractor,572,370,612,404
00000195.jpg,1024,1024,other,213,334,241,367
00000195.jpg,1024,1024,pickup,272,287,288,335
00000195.jpg,1024,1024,camping car,272,234,294,277
00000195.jpg,1024,1024,car,351,434,388,449
00000195.jpg,1024,1024,pickup,202,815,250,840
00000867.jpg,1024,1024,pickup,41,134,70,187
00000867.jpg,1024,1024,car,161,34,201,47
00000867.jpg,1024,1024,tractor,916,602,961,634
00000616.jpg,1024,1024,pickup,373,537,393,580
00000616.jpg,1024,1024,car,370,319,388,359
00000184.jpg,1024,1024,boat,707,804,729,847
00000540.jpg,1024,1024,car,478,240,526,258
00000479.jpg,1024,1024,tractor,202,119,239,158
00001086.jpg,1024,1024,car,114,904,131,938
00001086.jpg,1024,1024,pickup,84,939,104,990
00001086.jpg,1024,1024,car,125,974,151,1015
00000937.jpg,1024,1024,tractor,576,758,601,800
00000996.jpg,1024,1024,pickup,160,597,202,616
00000996.jpg,1024,1024,car,160,410,202,434
00000996.jpg,1024,1024,car,156,391,198,412
00000996.jpg,1024,1024,tractor,122,92,139,118
00000396.jpg,1024,1024,car,116,227,140,260
00000396.jpg,1024,1024,pickup,135,243,166,281
00000396.jpg,1024,1024,car,429,487,467,516
00000396.jpg,1024,1024,car,433,509,471,545
00000396.jpg,1024,1024,boat,457,653,503,687
00000396.jpg,1024,1024,car,478,623,515,652
00000396.jpg,1024,1024,pickup,658,837,707,858
00000235.jpg,1024,1024,pickup,165,378,183,415
00000235.jpg,1024,1024,car,64,303,101,316
00000623.jpg,1024,1024,pickup,473,864,494,907
00000623.jpg,1024,1024,pickup,476,910,499,953
00000623.jpg,1024,1024,camping car,469,958,500,1020
00000404.jpg,1024,1024,truck,103,752,132,841
00000404.jpg,1024,1024,car,53,669,73,715
00000404.jpg,1024,1024,boat,212,625,263,645
00000404.jpg,1024,1024,pickup,158,452,201,469
00001268.jpg,1024,1024,camping car,274,11,310,64
00001039.jpg,1024,1024,car,363,487,399,529
00001039.jpg,1024,1024,car,561,246,594,282
00000302.jpg,1024,1024,car,9,94,53,111
00000302.jpg,1024,1024,camping car,2,532,72,564
00000302.jpg,1024,1024,camping car,72,534,163,558
00000302.jpg,1024,1024,pickup,74,507,125,529
00000302.jpg,1024,1024,pickup,907,834,926,881
00000302.jpg,1024,1024,pickup,983,121,1024,150
00000302.jpg,1024,1024,camping car,897,117,966,140
00000302.jpg,1024,1024,camping car,621,287,651,371
00000302.jpg,1024,1024,boat,655,175,683,239
00000302.jpg,1024,1024,pickup,669,64,688,110
00000919.jpg,1024,1024,pickup,724,875,740,925
00000089.jpg,1024,1024,car,448,146,471,185
00000089.jpg,1024,1024,camping car,448,188,475,280
00000089.jpg,1024,1024,other,452,287,476,332
00000089.jpg,1024,1024,pickup,469,829,492,877
00000089.jpg,1024,1024,camping car,468,888,495,958
00000275.jpg,1024,1024,pickup,559,735,603,752
00000275.jpg,1024,1024,car,505,728,546,747
00000220.jpg,1024,1024,pickup,374,702,424,737
00000591.jpg,1024,1024,car,51,368,69,410
00001260.jpg,1024,1024,other,45,415,104,448
00001163.jpg,1024,1024,pickup,93,896,118,948
00000680.jpg,1024,1024,pickup,13,149,31,193
00000680.jpg,1024,1024,pickup,78,267,97,312
00000640.jpg,1024,1024,pickup,200,108,250,137
00000640.jpg,1024,1024,truck,42,49,155,78
00000489.jpg,1024,1024,car,275,869,308,905
00000489.jpg,1024,1024,boat,258,917,324,965
00000324.jpg,1024,1024,truck,262,185,291,329
00000324.jpg,1024,1024,camping car,363,369,397,423
00000449.jpg,1024,1024,boat,743,763,778,813
00000449.jpg,1024,1024,pickup,756,812,804,830
00000449.jpg,1024,1024,pickup,773,827,794,882
00000449.jpg,1024,1024,car,925,529,964,546
00000603.jpg,1024,1024,truck,883,102,907,158
00000620.jpg,1024,1024,car,467,32,499,48
00000620.jpg,1024,1024,car,247,23,289,70
00000787.jpg,1024,1024,pickup,72,534,91,579
00000787.jpg,1024,1024,camping car,65,455,89,504
00000787.jpg,1024,1024,car,106,508,126,551
00001141.jpg,1024,1024,tractor,189,637,228,674
00000613.jpg,1024,1024,pickup,686,81,745,96
00000613.jpg,1024,1024,pickup,635,104,686,125
00000613.jpg,1024,1024,truck,705,105,798,135
00000613.jpg,1024,1024,car,821,110,869,128
00000613.jpg,1024,1024,car,900,107,947,127
00000613.jpg,1024,1024,car,889,80,933,97
00000613.jpg,1024,1024,car,906,253,948,293
00000613.jpg,1024,1024,pickup,607,347,640,390
00000613.jpg,1024,1024,car,36,131,81,147
00000613.jpg,1024,1024,van,714,776,734,819
00000613.jpg,1024,1024,car,710,959,737,1000
00000345.jpg,1024,1024,car,172,859,210,875
00000539.jpg,1024,1024,car,246,367,262,402
00000539.jpg,1024,1024,pickup,249,491,271,536
00000485.jpg,1024,1024,car,143,817,181,849
00000485.jpg,1024,1024,car,248,895,289,927
00000485.jpg,1024,1024,van,748,832,772,894
00000485.jpg,1024,1024,car,847,859,868,894
00000485.jpg,1024,1024,car,904,863,917,893
00000485.jpg,1024,1024,plane,857,341,955,428
00000485.jpg,1024,1024,car,725,366,766,382
00000485.jpg,1024,1024,car,866,112,886,150
00000846.jpg,1024,1024,car,654,538,688,570
00000925.jpg,1024,1024,car,389,347,410,379
00000925.jpg,1024,1024,pickup,466,356,482,397
00000925.jpg,1024,1024,pickup,738,340,754,375
00000486.jpg,1024,1024,camping car,323,507,351,604
00000486.jpg,1024,1024,car,673,368,710,407
00000350.jpg,1024,1024,car,206,237,242,275
00000350.jpg,1024,1024,car,633,814,672,853
00000490.jpg,1024,1024,tractor,631,680,657,717
00001256.jpg,1024,1024,camping car,30,722,109,749
00001256.jpg,1024,1024,pickup,116,727,160,744
00001256.jpg,1024,1024,pickup,134,545,181,567
00001256.jpg,1024,1024,pickup,192,522,212,562
00001256.jpg,1024,1024,pickup,228,363,281,382
00001256.jpg,1024,1024,pickup,556,506,605,526
00001256.jpg,1024,1024,tractor,281,690,308,712
00001256.jpg,1024,1024,other,818,476,861,494
00000030.jpg,1024,1024,pickup,355,74,401,91
00000030.jpg,1024,1024,pickup,305,118,356,148
00000030.jpg,1024,1024,car,447,34,463,72
00000030.jpg,1024,1024,car,577,531,613,546
00000030.jpg,1024,1024,car,257,777,300,798
00000030.jpg,1024,1024,car,313,764,359,794
00000997.jpg,1024,1024,boat,93,143,130,157
00000245.jpg,1024,1024,car,283,162,297,200
00000245.jpg,1024,1024,pickup,300,210,346,228
00000179.jpg,1024,1024,boat,827,17,859,67
00000151.jpg,1024,1024,pickup,770,295,817,318
00000151.jpg,1024,1024,car,822,302,860,324
00000151.jpg,1024,1024,car,722,335,758,362
00000304.jpg,1024,1024,pickup,178,754,221,797
00000304.jpg,1024,1024,pickup,230,451,271,481
00000304.jpg,1024,1024,car,658,714,706,744
00000304.jpg,1024,1024,car,968,273,1014,293
00000304.jpg,1024,1024,camping car,875,242,901,293
00000304.jpg,1024,1024,camping car,833,251,863,305
00000804.jpg,1024,1024,pickup,126,904,175,951
00000804.jpg,1024,1024,pickup,802,466,818,512
00000804.jpg,1024,1024,car,677,561,721,581
00000804.jpg,1024,1024,camping car,815,465,869,548
00000844.jpg,1024,1024,car,527,335,568,367
00000844.jpg,1024,1024,pickup,544,261,588,298
00000844.jpg,1024,1024,car,588,172,619,207
00000141.jpg,1024,1024,pickup,145,95,190,140
00000141.jpg,1024,1024,car,213,100,254,130
00000141.jpg,1024,1024,car,255,133,292,162
00000141.jpg,1024,1024,car,384,122,422,164
00000141.jpg,1024,1024,pickup,453,227,501,264
00000141.jpg,1024,1024,camping car,388,267,459,298
00000141.jpg,1024,1024,pickup,456,265,509,284
00000141.jpg,1024,1024,car,503,246,537,272
00000141.jpg,1024,1024,camping car,695,422,764,492
00000141.jpg,1024,1024,car,572,554,593,591
00000141.jpg,1024,1024,car,592,577,609,617
00000141.jpg,1024,1024,pickup,634,677,693,706
00000141.jpg,1024,1024,camping car,690,647,759,689
00000141.jpg,1024,1024,camping car,893,864,940,930
00000141.jpg,1024,1024,camping car,284,700,348,728
00000141.jpg,1024,1024,pickup,227,694,262,730
00000141.jpg,1024,1024,car,260,709,299,728
00000141.jpg,1024,1024,camping car,959,779,1024,834
00000141.jpg,1024,1024,car,278,841,306,886
00000277.jpg,1024,1024,car,73,81,107,119
00000277.jpg,1024,1024,camping car,107,60,126,97
00000277.jpg,1024,1024,car,83,102,116,135
00000277.jpg,1024,1024,camping car,175,84,198,120
00000277.jpg,1024,1024,boat,418,50,439,95
00000277.jpg,1024,1024,car,206,297,252,316
00000277.jpg,1024,1024,van,472,525,491,574
00000277.jpg,1024,1024,boat,89,406,115,456
00000277.jpg,1024,1024,car,694,313,738,331
00000277.jpg,1024,1024,car,594,368,618,406
00000277.jpg,1024,1024,pickup,622,359,642,411
00000277.jpg,1024,1024,pickup,801,372,825,423
00000277.jpg,1024,1024,camping car,758,457,789,524
00000277.jpg,1024,1024,camping car,948,79,972,143
00000277.jpg,1024,1024,pickup,977,85,998,134
00000277.jpg,1024,1024,car,982,146,998,186
00000277.jpg,1024,1024,car,808,873,825,910
00000277.jpg,1024,1024,camping car,224,671,274,695
00000953.jpg,1024,1024,car,98,748,135,764
00000953.jpg,1024,1024,pickup,45,616,63,671
00000477.jpg,1024,1024,truck,449,222,501,405
00000477.jpg,1024,1024,car,407,392,433,435
00000477.jpg,1024,1024,truck,231,82,280,191
00000477.jpg,1024,1024,car,140,987,158,1024
00000861.jpg,1024,1024,other,59,289,132,332
00000474.jpg,1024,1024,van,253,424,276,469
00000474.jpg,1024,1024,pickup,473,373,496,422
00000474.jpg,1024,1024,pickup,431,569,450,618
00001211.jpg,1024,1024,tractor,868,206,894,243
00000054.jpg,1024,1024,plane,72,321,135,414
00000054.jpg,1024,1024,plane,78,433,158,516
00000054.jpg,1024,1024,plane,89,538,173,632
00000054.jpg,1024,1024,plane,108,642,183,744
00001012.jpg,1024,1024,car,342,444,360,481
00001012.jpg,1024,1024,car,345,492,363,529
00001077.jpg,1024,1024,pickup,933,285,955,329
00001077.jpg,1024,1024,pickup,852,402,902,421
00000012.jpg,1024,1024,pickup,899,173,920,221
00000504.jpg,1024,1024,boat,178,682,204,726
00000504.jpg,1024,1024,pickup,86,646,138,669
00001181.jpg,1024,1024,car,416,302,454,319
00000506.jpg,1024,1024,car,724,562,764,588
00000506.jpg,1024,1024,pickup,337,882,368,931
00000506.jpg,1024,1024,camping car,189,910,236,980
00000506.jpg,1024,1024,camping car,169,931,213,988
00000033.jpg,1024,1024,camping car,214,728,245,798
00000033.jpg,1024,1024,camping car,449,503,545,539
00000033.jpg,1024,1024,camping car,452,539,529,571
00000033.jpg,1024,1024,car,594,883,611,915
00000033.jpg,1024,1024,car,615,869,637,919
00000033.jpg,1024,1024,car,984,884,1011,930
00000033.jpg,1024,1024,car,1014,897,1024,944
00001139.jpg,1024,1024,tractor,821,885,842,921
00000797.jpg,1024,1024,car,138,990,178,1023
00000771.jpg,1024,1024,car,870,226,887,264
00000255.jpg,1024,1024,car,137,357,180,394
00000255.jpg,1024,1024,other,868,683,890,706
00000255.jpg,1024,1024,other,923,778,953,820
00000213.jpg,1024,1024,tractor,135,318,185,372
00001070.jpg,1024,1024,pickup,355,145,401,174
00001070.jpg,1024,1024,pickup,675,256,723,300
00000218.jpg,1024,1024,pickup,156,967,203,986
00000218.jpg,1024,1024,pickup,707,528,764,548
00000218.jpg,1024,1024,pickup,801,14,846,34
00000218.jpg,1024,1024,pickup,850,19,898,36
00000750.jpg,1024,1024,car,731,8,774,24
00000750.jpg,1024,1024,car,732,30,764,46
00000750.jpg,1024,1024,pickup,669,149,715,176
00000542.jpg,1024,1024,pickup,811,225,863,263
00000542.jpg,1024,1024,car,715,251,749,291
00000744.jpg,1024,1024,car,130,118,173,135
00000744.jpg,1024,1024,car,345,528,386,544
00000744.jpg,1024,1024,pickup,529,264,549,308
00000744.jpg,1024,1024,car,997,296,1018,335
00000611.jpg,1024,1024,van,678,601,728,622
00000611.jpg,1024,1024,van,622,557,669,584
00000611.jpg,1024,1024,pickup,624,421,669,438
00000611.jpg,1024,1024,pickup,319,350,334,389
00000611.jpg,1024,1024,pickup,621,395,674,418
00000452.jpg,1024,1024,tractor,111,549,142,580
00000452.jpg,1024,1024,pickup,139,530,166,579
00000452.jpg,1024,1024,car,224,483,271,505
00000180.jpg,1024,1024,boat,752,567,787,607
00000180.jpg,1024,1024,pickup,939,791,962,846
00000180.jpg,1024,1024,camping car,718,849,749,923
00000180.jpg,1024,1024,car,350,750,386,786
00000357.jpg,1024,1024,van,127,702,147,747
00000357.jpg,1024,1024,car,71,643,92,689
00000723.jpg,1024,1024,other,612,398,651,457
00000223.jpg,1024,1024,tractor,767,283,799,321
00000223.jpg,1024,1024,camping car,551,356,572,401
00000223.jpg,1024,1024,camping car,522,353,547,405
00000223.jpg,1024,1024,car,496,358,516,396
00000223.jpg,1024,1024,camping car,658,461,744,480
00000223.jpg,1024,1024,camping car,527,704,562,782
00000223.jpg,1024,1024,pickup,140,855,190,869
00000223.jpg,1024,1024,car,132,879,174,910
00001267.jpg,1024,1024,truck,858,665,937,688
00000994.jpg,1024,1024,car,831,922,877,942
00000075.jpg,1024,1024,truck,753,762,785,911
00000075.jpg,1024,1024,tractor,943,523,977,576
00000317.jpg,1024,1024,pickup,362,580,410,627
00000317.jpg,1024,1024,camping car,414,544,474,565
00000276.jpg,1024,1024,camping car,27,628,114,664
00000442.jpg,1024,1024,plane,43,531,276,760
00000966.jpg,1024,1024,truck,595,693,627,769
00000966.jpg,1024,1024,truck,566,711,598,768
00000966.jpg,1024,1024,pickup,562,811,585,871
00000966.jpg,1024,1024,other,607,906,703,936
00000966.jpg,1024,1024,other,535,936,563,996
00000966.jpg,1024,1024,pickup,406,741,455,761
00000966.jpg,1024,1024,camping car,852,352,899,370
00000843.jpg,1024,1024,pickup,464,838,511,865
00000704.jpg,1024,1024,truck,77,955,257,983
00000704.jpg,1024,1024,truck,677,900,736,932
00000704.jpg,1024,1024,car,571,835,590,871
00000704.jpg,1024,1024,car,546,452,563,490
00000704.jpg,1024,1024,car,575,597,591,638
00000405.jpg,1024,1024,pickup,749,366,796,384
00000405.jpg,1024,1024,camping car,624,385,692,412
00000958.jpg,1024,1024,truck,242,99,276,170
00000958.jpg,1024,1024,car,208,310,230,346
00000958.jpg,1024,1024,car,151,795,172,832
00000958.jpg,1024,1024,truck,371,768,418,948
00000958.jpg,1024,1024,truck,462,92,515,257
00001013.jpg,1024,1024,pickup,266,943,313,990
00000954.jpg,1024,1024,pickup,364,2,384,53
00000733.jpg,1024,1024,pickup,43,174,59,215
00000733.jpg,1024,1024,pickup,64,172,83,216
00000733.jpg,1024,1024,van,608,31,626,75
00000733.jpg,1024,1024,van,671,31,690,69
00000733.jpg,1024,1024,truck,266,174,335,199
00000258.jpg,1024,1024,car,898,163,935,178
00001072.jpg,1024,1024,other,374,52,400,82
00000736.jpg,1024,1024,other,195,531,231,606
00000736.jpg,1024,1024,car,912,571,934,609
00000736.jpg,1024,1024,car,911,246,932,289
00000736.jpg,1024,1024,car,914,61,940,107
00000061.jpg,1024,1024,plane,189,279,255,362
00000061.jpg,1024,1024,plane,204,381,266,478
00000061.jpg,1024,1024,plane,212,495,275,583
00000061.jpg,1024,1024,plane,233,704,323,807
00000796.jpg,1024,1024,camping car,300,612,326,679
00000796.jpg,1024,1024,car,984,147,1014,185
00000796.jpg,1024,1024,car,703,937,721,978
00000796.jpg,1024,1024,pickup,932,842,954,894
00000796.jpg,1024,1024,camping car,969,809,995,870
00000691.jpg,1024,1024,car,169,678,193,717
00001261.jpg,1024,1024,car,842,293,874,333
00001261.jpg,1024,1024,pickup,825,353,854,401
00001261.jpg,1024,1024,car,875,412,913,452
00001261.jpg,1024,1024,car,958,396,997,418
00000777.jpg,1024,1024,pickup,944,100,992,119
00000233.jpg,1024,1024,pickup,527,427,550,481
00000233.jpg,1024,1024,boat,715,114,741,179
00001192.jpg,1024,1024,car,0,141,34,179
00000827.jpg,1024,1024,car,543,645,575,690
00000827.jpg,1024,1024,car,446,898,487,924
00000934.jpg,1024,1024,pickup,302,313,323,357
00000756.jpg,1024,1024,tractor,803,484,839,505
00000756.jpg,1024,1024,tractor,861,602,885,629
00000737.jpg,1024,1024,truck,230,483,286,523
00000621.jpg,1024,1024,pickup,331,732,351,786
00000621.jpg,1024,1024,van,350,738,374,783
00000621.jpg,1024,1024,pickup,401,739,420,784
00000621.jpg,1024,1024,car,824,756,840,792
00001037.jpg,1024,1024,car,886,906,913,939
00000374.jpg,1024,1024,pickup,399,833,422,888
00000266.jpg,1024,1024,car,138,326,156,356
00000266.jpg,1024,1024,car,585,63,604,106
00000266.jpg,1024,1024,car,957,362,987,402
00000266.jpg,1024,1024,car,927,989,967,1004
00000768.jpg,1024,1024,car,357,942,370,973
00000768.jpg,1024,1024,pickup,890,219,910,266
00000768.jpg,1024,1024,car,796,637,833,653
00000768.jpg,1024,1024,pickup,969,484,993,536
00000740.jpg,1024,1024,car,13,60,50,74
00001201.jpg,1024,1024,car,621,742,663,762
00000000.jpg,1024,1024,truck,554,996,607,1021
00000546.jpg,1024,1024,car,691,631,741,651
00000546.jpg,1024,1024,pickup,373,314,408,358
00000488.jpg,1024,1024,car,747,364,771,415
00000488.jpg,1024,1024,car,770,376,794,418
00000488.jpg,1024,1024,pickup,787,381,809,431
00000488.jpg,1024,1024,car,813,269,837,315
00000488.jpg,1024,1024,pickup,838,269,862,321
00000488.jpg,1024,1024,pickup,874,284,905,334
00000488.jpg,1024,1024,car,884,414,916,455
00000488.jpg,1024,1024,pickup,932,421,960,467
00000488.jpg,1024,1024,car,958,428,975,466
00000488.jpg,1024,1024,plane,609,244,749,357
00000488.jpg,1024,1024,plane,472,217,614,324
00000488.jpg,1024,1024,plane,441,57,541,161
00000473.jpg,1024,1024,van,591,725,617,784
00000403.jpg,1024,1024,car,9,522,45,558
00000403.jpg,1024,1024,pickup,57,567,99,601
00000403.jpg,1024,1024,car,881,905,910,946
00000741.jpg,1024,1024,pickup,872,638,920,655
00000011.jpg,1024,1024,truck,65,458,90,523
00000011.jpg,1024,1024,other,8,403,43,441
00000011.jpg,1024,1024,boat,283,188,320,212
00000011.jpg,1024,1024,pickup,306,285,358,309
00000011.jpg,1024,1024,truck,406,299,461,355
00000011.jpg,1024,1024,pickup,517,94,558,126
00000011.jpg,1024,1024,truck,639,76,715,117
00000011.jpg,1024,1024,truck,762,65,825,103
00000761.jpg,1024,1024,pickup,384,56,434,73
00000761.jpg,1024,1024,tractor,793,46,829,70
00000761.jpg,1024,1024,truck,786,67,846,101
00000761.jpg,1024,1024,truck,854,147,1007,171
00000761.jpg,1024,1024,pickup,712,402,733,451
00000761.jpg,1024,1024,car,681,383,700,420
00000059.jpg,1024,1024,camping car,600,835,629,943
00000059.jpg,1024,1024,camping car,643,833,715,915
00000059.jpg,1024,1024,camping car,715,821,766,884
00000059.jpg,1024,1024,car,780,806,815,843
00000059.jpg,1024,1024,car,819,811,851,848
00000059.jpg,1024,1024,pickup,837,843,884,897
00000059.jpg,1024,1024,camping car,896,824,959,891
00000059.jpg,1024,1024,camping car,921,812,990,878
00000059.jpg,1024,1024,camping car,949,794,1010,869
00000059.jpg,1024,1024,pickup,639,916,695,937
00000234.jpg,1024,1024,car,414,129,433,169
00000026.jpg,1024,1024,plane,168,241,273,319
00000538.jpg,1024,1024,van,695,250,715,294
00000538.jpg,1024,1024,camping car,659,283,685,343
00000538.jpg,1024,1024,pickup,606,305,628,348
00000538.jpg,1024,1024,boat,838,430,880,478
00000668.jpg,1024,1024,truck,102,270,126,431
00000802.jpg,1024,1024,car,225,182,244,223
00000802.jpg,1024,1024,pickup,634,417,655,472
00000802.jpg,1024,1024,boat,633,480,654,524
00000802.jpg,1024,1024,car,848,251,878,294
00000802.jpg,1024,1024,car,1010,260,1024,299
00001116.jpg,1024,1024,pickup,542,117,589,136
00001116.jpg,1024,1024,tractor,491,674,522,715
00000433.jpg,1024,1024,car,8,162,48,180
00000303.jpg,1024,1024,car,939,285,979,315
00000132.jpg,1024,1024,pickup,685,817,728,858
00000834.jpg,1024,1024,car,238,439,254,476
00000549.jpg,1024,1024,other,340,120,363,177
00000549.jpg,1024,1024,bus,687,-6,710,64
00000549.jpg,1024,1024,plane,789,672,855,725
00001008.jpg,1024,1024,car,881,237,914,279
00000113.jpg,1024,1024,truck,382,96,408,147
00000113.jpg,1024,1024,pickup,375,154,425,178
00000113.jpg,1024,1024,pickup,376,758,396,805
00000113.jpg,1024,1024,camping car,403,862,422,904
00000088.jpg,1024,1024,pickup,223,58,277,95
00000088.jpg,1024,1024,car,250,131,285,156
00000088.jpg,1024,1024,car,558,25,603,62
00000088.jpg,1024,1024,car,543,56,581,90
00000088.jpg,1024,1024,car,470,121,506,158
00000088.jpg,1024,1024,car,392,154,424,198
00000088.jpg,1024,1024,car,575,211,598,253
00000088.jpg,1024,1024,pickup,245,469,290,515
00000946.jpg,1024,1024,car,93,546,127,589
00000972.jpg,1024,1024,other,889,962,952,1012
00000908.jpg,1024,1024,car,714,325,746,365
00000576.jpg,1024,1024,camping car,595,379,636,415
00000576.jpg,1024,1024,pickup,548,340,592,380
00000576.jpg,1024,1024,tractor,491,367,531,407
00000672.jpg,1024,1024,car,767,329,811,349
00000672.jpg,1024,1024,car,457,190,498,204
00000672.jpg,1024,1024,car,401,322,445,339
00000672.jpg,1024,1024,car,59,352,101,370
00000290.jpg,1024,1024,car,307,934,322,978
00000775.jpg,1024,1024,pickup,771,234,818,265
00000775.jpg,1024,1024,boat,937,31,957,79
00000660.jpg,1024,1024,van,470,757,490,801
00000660.jpg,1024,1024,car,818,735,859,753
00000660.jpg,1024,1024,car,769,268,788,302
00000660.jpg,1024,1024,truck,332,839,360,894
00000825.jpg,1024,1024,van,281,940,313,989
